date,location,location_name,value
2021-05-20,GM,Germany,86902
2021-05-20,GM01,Baden-Württemberg State,9780
2021-05-20,GM02,Free State of Bavaria,14699
2021-05-20,GM03,Free Hanseatic City of Bremen,470
2021-05-20,GM04,Free Hanseatic City of Hamburg,1541
2021-05-20,GM05,Hesse State,7189
2021-05-20,GM06,Lower Saxony State,5529
2021-05-20,GM07,North Rhine-Westphalia State,16408
2021-05-20,GM08,Rhineland-Palatinate State,3672
2021-05-20,GM09,Saarland State,988
2021-05-20,GM10,Schleswig-Holstein State,1571
2021-05-20,GM11,Brandenburg State,3690
2021-05-20,GM12,Mecklenburg-Western Pomerania State,1094
2021-05-20,GM13,Free State of Saxony,9483
2021-05-20,GM14,Sachsen-Anhalt State,3252
2021-05-20,GM15,Free State of Thuringia,4120
2021-05-20,GM16,Berlin State,3416
