date,location,location_name,value
2021-10-08,GM,Germany,94113
2021-10-08,GM01,Baden-Württemberg State,10732
2021-10-08,GM02,Free State of Bavaria,15752
2021-10-08,GM03,Free Hanseatic City of Bremen,517
2021-10-08,GM04,Free Hanseatic City of Hamburg,1748
2021-10-08,GM05,Hesse State,7780
2021-10-08,GM06,Lower Saxony State,5996
2021-10-08,GM07,North Rhine-Westphalia State,17912
2021-10-08,GM08,Rhineland-Palatinate State,4009
2021-10-08,GM09,Saarland State,1053
2021-10-08,GM10,Schleswig-Holstein State,1690
2021-10-08,GM11,Brandenburg State,3865
2021-10-08,GM12,Mecklenburg-Western Pomerania State,1206
2021-10-08,GM13,Free State of Saxony,10233
2021-10-08,GM14,Sachsen-Anhalt State,3548
2021-10-08,GM15,Free State of Thuringia,4426
2021-10-08,GM16,Berlin State,3646
