date,location,location_name,value
2021-08-30,GM,Germany,92140
2021-08-30,GM01,Baden-Württemberg State,10470
2021-08-30,GM02,Free State of Bavaria,15403
2021-08-30,GM03,Free Hanseatic City of Bremen,498
2021-08-30,GM04,Free Hanseatic City of Hamburg,1642
2021-08-30,GM05,Hesse State,7628
2021-08-30,GM06,Lower Saxony State,5851
2021-08-30,GM07,North Rhine-Westphalia State,17404
2021-08-30,GM08,Rhineland-Palatinate State,3922
2021-08-30,GM09,Saarland State,1031
2021-08-30,GM10,Schleswig-Holstein State,1652
2021-08-30,GM11,Brandenburg State,3823
2021-08-30,GM12,Mecklenburg-Western Pomerania State,1189
2021-08-30,GM13,Free State of Saxony,10165
2021-08-30,GM14,Sachsen-Anhalt State,3475
2021-08-30,GM15,Free State of Thuringia,4395
2021-08-30,GM16,Berlin State,3592
