date,location,location_name,value
2021-12-16,GM,Germany,107202
2021-12-16,GM01,Baden-Württemberg State,12447
2021-12-16,GM02,Free State of Bavaria,18850
2021-12-16,GM03,Free Hanseatic City of Bremen,575
2021-12-16,GM04,Free Hanseatic City of Hamburg,1940
2021-12-16,GM05,Hesse State,8374
2021-12-16,GM06,Lower Saxony State,6633
2021-12-16,GM07,North Rhine-Westphalia State,19690
2021-12-16,GM08,Rhineland-Palatinate State,4452
2021-12-16,GM09,Saarland State,1178
2021-12-16,GM10,Schleswig-Holstein State,1850
2021-12-16,GM11,Brandenburg State,4408
2021-12-16,GM12,Mecklenburg-Western Pomerania State,1404
2021-12-16,GM13,Free State of Saxony,11971
2021-12-16,GM14,Sachsen-Anhalt State,4023
2021-12-16,GM15,Free State of Thuringia,5469
2021-12-16,GM16,Berlin State,3938
