date,location,location_name,value
2022-09-13,GM,Germany,148389
2022-09-13,GM01,Baden-Württemberg State,17052
2022-09-13,GM02,Free State of Bavaria,25587
2022-09-13,GM03,Free Hanseatic City of Bremen,828
2022-09-13,GM04,Free Hanseatic City of Hamburg,3009
2022-09-13,GM05,Hesse State,10987
2022-09-13,GM06,Lower Saxony State,10633
2022-09-13,GM07,North Rhine-Westphalia State,27204
2022-09-13,GM08,Rhineland-Palatinate State,6096
2022-09-13,GM09,Saarland State,1835
2022-09-13,GM10,Schleswig-Holstein State,2849
2022-09-13,GM11,Brandenburg State,5877
2022-09-13,GM12,Mecklenburg-Western Pomerania State,2432
2022-09-13,GM13,Free State of Saxony,15949
2022-09-13,GM14,Sachsen-Anhalt State,5681
2022-09-13,GM15,Free State of Thuringia,7592
2022-09-13,GM16,Berlin State,4778
