date,location,location_name,value
2021-04-28,GM,Germany,82280
2021-04-28,GM01,Baden-Württemberg State,9293
2021-04-28,GM02,Free State of Bavaria,14055
2021-04-28,GM03,Free Hanseatic City of Bremen,451
2021-04-28,GM04,Free Hanseatic City of Hamburg,1474
2021-04-28,GM05,Hesse State,6815
2021-04-28,GM06,Lower Saxony State,5260
2021-04-28,GM07,North Rhine-Westphalia State,15375
2021-04-28,GM08,Rhineland-Palatinate State,3539
2021-04-28,GM09,Saarland State,955
2021-04-28,GM10,Schleswig-Holstein State,1504
2021-04-28,GM11,Brandenburg State,3534
2021-04-28,GM12,Mecklenburg-Western Pomerania State,980
2021-04-28,GM13,Free State of Saxony,9016
2021-04-28,GM14,Sachsen-Anhalt State,3053
2021-04-28,GM15,Free State of Thuringia,3776
2021-04-28,GM16,Berlin State,3200
