date,location,location_name,value
2022-02-16,GM,Germany,120467
2022-02-16,GM01,Baden-Württemberg State,13955
2022-02-16,GM02,Free State of Bavaria,20934
2022-02-16,GM03,Free Hanseatic City of Bremen,667
2022-02-16,GM04,Free Hanseatic City of Hamburg,2221
2022-02-16,GM05,Hesse State,9035
2022-02-16,GM06,Lower Saxony State,7278
2022-02-16,GM07,North Rhine-Westphalia State,21652
2022-02-16,GM08,Rhineland-Palatinate State,4887
2022-02-16,GM09,Saarland State,1365
2022-02-16,GM10,Schleswig-Holstein State,2058
2022-02-16,GM11,Brandenburg State,5095
2022-02-16,GM12,Mecklenburg-Western Pomerania State,1709
2022-02-16,GM13,Free State of Saxony,14237
2022-02-16,GM14,Sachsen-Anhalt State,4684
2022-02-16,GM15,Free State of Thuringia,6517
2022-02-16,GM16,Berlin State,4173
