date,location,location_name,value
2022-02-24,GM,Germany,122145
2022-02-24,GM01,Baden-Württemberg State,14157
2022-02-24,GM02,Free State of Bavaria,21227
2022-02-24,GM03,Free Hanseatic City of Bremen,678
2022-02-24,GM04,Free Hanseatic City of Hamburg,2280
2022-02-24,GM05,Hesse State,9129
2022-02-24,GM06,Lower Saxony State,7407
2022-02-24,GM07,North Rhine-Westphalia State,22085
2022-02-24,GM08,Rhineland-Palatinate State,4963
2022-02-24,GM09,Saarland State,1394
2022-02-24,GM10,Schleswig-Holstein State,2093
2022-02-24,GM11,Brandenburg State,5166
2022-02-24,GM12,Mecklenburg-Western Pomerania State,1741
2022-02-24,GM13,Free State of Saxony,14280
2022-02-24,GM14,Sachsen-Anhalt State,4726
2022-02-24,GM15,Free State of Thuringia,6592
2022-02-24,GM16,Berlin State,4227
