date,location,location_name,value
2022-12-09,GM,Germany,158851
2022-12-09,GM01,Baden-Württemberg State,18313
2022-12-09,GM02,Free State of Bavaria,27214
2022-12-09,GM03,Free Hanseatic City of Bremen,894
2022-12-09,GM04,Free Hanseatic City of Hamburg,3283
2022-12-09,GM05,Hesse State,11769
2022-12-09,GM06,Lower Saxony State,11943
2022-12-09,GM07,North Rhine-Westphalia State,29249
2022-12-09,GM08,Rhineland-Palatinate State,6586
2022-12-09,GM09,Saarland State,1984
2022-12-09,GM10,Schleswig-Holstein State,3190
2022-12-09,GM11,Brandenburg State,6219
2022-12-09,GM12,Mecklenburg-Western Pomerania State,2602
2022-12-09,GM13,Free State of Saxony,16425
2022-12-09,GM14,Sachsen-Anhalt State,6060
2022-12-09,GM15,Free State of Thuringia,7946
2022-12-09,GM16,Berlin State,5174
