date,location,location_name,value
2021-07-28,GM,Germany,91586
2021-07-28,GM01,Baden-Württemberg State,10385
2021-07-28,GM02,Free State of Bavaria,15324
2021-07-28,GM03,Free Hanseatic City of Bremen,493
2021-07-28,GM04,Free Hanseatic City of Hamburg,1609
2021-07-28,GM05,Hesse State,7579
2021-07-28,GM06,Lower Saxony State,5813
2021-07-28,GM07,North Rhine-Westphalia State,17283
2021-07-28,GM08,Rhineland-Palatinate State,3904
2021-07-28,GM09,Saarland State,1029
2021-07-28,GM10,Schleswig-Holstein State,1634
2021-07-28,GM11,Brandenburg State,3817
2021-07-28,GM12,Mecklenburg-Western Pomerania State,1177
2021-07-28,GM13,Free State of Saxony,10130
2021-07-28,GM14,Sachsen-Anhalt State,3449
2021-07-28,GM15,Free State of Thuringia,4379
2021-07-28,GM16,Berlin State,3581
