date,location,location_name,value
2021-09-22,GM,Germany,93123
2021-09-22,GM01,Baden-Württemberg State,10576
2021-09-22,GM02,Free State of Bavaria,15557
2021-09-22,GM03,Free Hanseatic City of Bremen,506
2021-09-22,GM04,Free Hanseatic City of Hamburg,1702
2021-09-22,GM05,Hesse State,7705
2021-09-22,GM06,Lower Saxony State,5929
2021-09-22,GM07,North Rhine-Westphalia State,17677
2021-09-22,GM08,Rhineland-Palatinate State,3969
2021-09-22,GM09,Saarland State,1046
2021-09-22,GM10,Schleswig-Holstein State,1681
2021-09-22,GM11,Brandenburg State,3840
2021-09-22,GM12,Mecklenburg-Western Pomerania State,1198
2021-09-22,GM13,Free State of Saxony,10198
2021-09-22,GM14,Sachsen-Anhalt State,3518
2021-09-22,GM15,Free State of Thuringia,4401
2021-09-22,GM16,Berlin State,3620
