date,location,location_name,value
2021-11-15,GM,Germany,97715
2021-11-15,GM01,Baden-Württemberg State,11252
2021-11-15,GM02,Free State of Bavaria,16571
2021-11-15,GM03,Free Hanseatic City of Bremen,536
2021-11-15,GM04,Free Hanseatic City of Hamburg,1848
2021-11-15,GM05,Hesse State,7977
2021-11-15,GM06,Lower Saxony State,6171
2021-11-15,GM07,North Rhine-Westphalia State,18487
2021-11-15,GM08,Rhineland-Palatinate State,4170
2021-11-15,GM09,Saarland State,1083
2021-11-15,GM10,Schleswig-Holstein State,1751
2021-11-15,GM11,Brandenburg State,3979
2021-11-15,GM12,Mecklenburg-Western Pomerania State,1277
2021-11-15,GM13,Free State of Saxony,10539
2021-11-15,GM14,Sachsen-Anhalt State,3641
2021-11-15,GM15,Free State of Thuringia,4674
2021-11-15,GM16,Berlin State,3759
