date,location,location_name,value
2021-09-15,GM,Germany,92769
2021-09-15,GM01,Baden-Württemberg State,10559
2021-09-15,GM02,Free State of Bavaria,15488
2021-09-15,GM03,Free Hanseatic City of Bremen,503
2021-09-15,GM04,Free Hanseatic City of Hamburg,1666
2021-09-15,GM05,Hesse State,7679
2021-09-15,GM06,Lower Saxony State,5887
2021-09-15,GM07,North Rhine-Westphalia State,17594
2021-09-15,GM08,Rhineland-Palatinate State,3952
2021-09-15,GM09,Saarland State,1042
2021-09-15,GM10,Schleswig-Holstein State,1671
2021-09-15,GM11,Brandenburg State,3832
2021-09-15,GM12,Mecklenburg-Western Pomerania State,1195
2021-09-15,GM13,Free State of Saxony,10186
2021-09-15,GM14,Sachsen-Anhalt State,3506
2021-09-15,GM15,Free State of Thuringia,4400
2021-09-15,GM16,Berlin State,3609
