date,location,location_name,value
2021-05-05,GM,Germany,83876
2021-05-05,GM01,Baden-Württemberg State,9440
2021-05-05,GM02,Free State of Bavaria,14279
2021-05-05,GM03,Free Hanseatic City of Bremen,454
2021-05-05,GM04,Free Hanseatic City of Hamburg,1509
2021-05-05,GM05,Hesse State,6982
2021-05-05,GM06,Lower Saxony State,5350
2021-05-05,GM07,North Rhine-Westphalia State,15759
2021-05-05,GM08,Rhineland-Palatinate State,3577
2021-05-05,GM09,Saarland State,963
2021-05-05,GM10,Schleswig-Holstein State,1517
2021-05-05,GM11,Brandenburg State,3597
2021-05-05,GM12,Mecklenburg-Western Pomerania State,1011
2021-05-05,GM13,Free State of Saxony,9179
2021-05-05,GM14,Sachsen-Anhalt State,3138
2021-05-05,GM15,Free State of Thuringia,3889
2021-05-05,GM16,Berlin State,3232
