date,location,location_name,value
2021-08-16,GM,Germany,91871
2021-08-16,GM01,Baden-Württemberg State,10435
2021-08-16,GM02,Free State of Bavaria,15373
2021-08-16,GM03,Free Hanseatic City of Bremen,494
2021-08-16,GM04,Free Hanseatic City of Hamburg,1634
2021-08-16,GM05,Hesse State,7603
2021-08-16,GM06,Lower Saxony State,5827
2021-08-16,GM07,North Rhine-Westphalia State,17321
2021-08-16,GM08,Rhineland-Palatinate State,3916
2021-08-16,GM09,Saarland State,1030
2021-08-16,GM10,Schleswig-Holstein State,1641
2021-08-16,GM11,Brandenburg State,3818
2021-08-16,GM12,Mecklenburg-Western Pomerania State,1184
2021-08-16,GM13,Free State of Saxony,10148
2021-08-16,GM14,Sachsen-Anhalt State,3470
2021-08-16,GM15,Free State of Thuringia,4390
2021-08-16,GM16,Berlin State,3587
