date,location,location_name,value
2022-01-22,GM,Germany,116664
2022-01-22,GM01,Baden-Württemberg State,13517
2022-01-22,GM02,Free State of Bavaria,20298
2022-01-22,GM03,Free Hanseatic City of Bremen,632
2022-01-22,GM04,Free Hanseatic City of Hamburg,2068
2022-01-22,GM05,Hesse State,8719
2022-01-22,GM06,Lower Saxony State,7047
2022-01-22,GM07,North Rhine-Westphalia State,20891
2022-01-22,GM08,Rhineland-Palatinate State,4767
2022-01-22,GM09,Saarland State,1314
2022-01-22,GM10,Schleswig-Holstein State,1934
2022-01-22,GM11,Brandenburg State,4962
2022-01-22,GM12,Mecklenburg-Western Pomerania State,1607
2022-01-22,GM13,Free State of Saxony,13952
2022-01-22,GM14,Sachsen-Anhalt State,4533
2022-01-22,GM15,Free State of Thuringia,6341
2022-01-22,GM16,Berlin State,4082
