date,location,location_name,value
2021-09-16,GM,Germany,92837
2021-09-16,GM01,Baden-Württemberg State,10571
2021-09-16,GM02,Free State of Bavaria,15501
2021-09-16,GM03,Free Hanseatic City of Bremen,503
2021-09-16,GM04,Free Hanseatic City of Hamburg,1668
2021-09-16,GM05,Hesse State,7683
2021-09-16,GM06,Lower Saxony State,5896
2021-09-16,GM07,North Rhine-Westphalia State,17605
2021-09-16,GM08,Rhineland-Palatinate State,3954
2021-09-16,GM09,Saarland State,1045
2021-09-16,GM10,Schleswig-Holstein State,1671
2021-09-16,GM11,Brandenburg State,3831
2021-09-16,GM12,Mecklenburg-Western Pomerania State,1195
2021-09-16,GM13,Free State of Saxony,10187
2021-09-16,GM14,Sachsen-Anhalt State,3516
2021-09-16,GM15,Free State of Thuringia,4400
2021-09-16,GM16,Berlin State,3611
