date,location,location_name,value
2021-09-13,GM,Germany,92618
2021-09-13,GM01,Baden-Württemberg State,10534
2021-09-13,GM02,Free State of Bavaria,15474
2021-09-13,GM03,Free Hanseatic City of Bremen,502
2021-09-13,GM04,Free Hanseatic City of Hamburg,1662
2021-09-13,GM05,Hesse State,7662
2021-09-13,GM06,Lower Saxony State,5876
2021-09-13,GM07,North Rhine-Westphalia State,17551
2021-09-13,GM08,Rhineland-Palatinate State,3948
2021-09-13,GM09,Saarland State,1040
2021-09-13,GM10,Schleswig-Holstein State,1666
2021-09-13,GM11,Brandenburg State,3829
2021-09-13,GM12,Mecklenburg-Western Pomerania State,1195
2021-09-13,GM13,Free State of Saxony,10185
2021-09-13,GM14,Sachsen-Anhalt State,3494
2021-09-13,GM15,Free State of Thuringia,4398
2021-09-13,GM16,Berlin State,3602
