date,location,location_name,value
2021-11-30,GM,Germany,101344
2021-11-30,GM01,Baden-Württemberg State,11753
2021-11-30,GM02,Free State of Bavaria,17531
2021-11-30,GM03,Free Hanseatic City of Bremen,551
2021-11-30,GM04,Free Hanseatic City of Hamburg,1888
2021-11-30,GM05,Hesse State,8143
2021-11-30,GM06,Lower Saxony State,6346
2021-11-30,GM07,North Rhine-Westphalia State,18957
2021-11-30,GM08,Rhineland-Palatinate State,4277
2021-11-30,GM09,Saarland State,1112
2021-11-30,GM10,Schleswig-Holstein State,1796
2021-11-30,GM11,Brandenburg State,4125
2021-11-30,GM12,Mecklenburg-Western Pomerania State,1330
2021-11-30,GM13,Free State of Saxony,10944
2021-11-30,GM14,Sachsen-Anhalt State,3788
2021-11-30,GM15,Free State of Thuringia,4973
2021-11-30,GM16,Berlin State,3830
