date,location,location_name,value
2022-06-21,GM,Germany,140358
2022-06-21,GM01,Baden-Württemberg State,16239
2022-06-21,GM02,Free State of Bavaria,24255
2022-06-21,GM03,Free Hanseatic City of Bremen,784
2022-06-21,GM04,Free Hanseatic City of Hamburg,2703
2022-06-21,GM05,Hesse State,10289
2022-06-21,GM06,Lower Saxony State,9560
2022-06-21,GM07,North Rhine-Westphalia State,25605
2022-06-21,GM08,Rhineland-Palatinate State,5724
2022-06-21,GM09,Saarland State,1710
2022-06-21,GM10,Schleswig-Holstein State,2587
2022-06-21,GM11,Brandenburg State,5704
2022-06-21,GM12,Mecklenburg-Western Pomerania State,2250
2022-06-21,GM13,Free State of Saxony,15578
2022-06-21,GM14,Sachsen-Anhalt State,5390
2022-06-21,GM15,Free State of Thuringia,7345
2022-06-21,GM16,Berlin State,4635
