date,location,location_name,value
2022-06-17,GM,Germany,140118
2022-06-17,GM01,Baden-Württemberg State,16219
2022-06-17,GM02,Free State of Bavaria,24220
2022-06-17,GM03,Free Hanseatic City of Bremen,782
2022-06-17,GM04,Free Hanseatic City of Hamburg,2694
2022-06-17,GM05,Hesse State,10253
2022-06-17,GM06,Lower Saxony State,9489
2022-06-17,GM07,North Rhine-Westphalia State,25583
2022-06-17,GM08,Rhineland-Palatinate State,5719
2022-06-17,GM09,Saarland State,1702
2022-06-17,GM10,Schleswig-Holstein State,2582
2022-06-17,GM11,Brandenburg State,5699
2022-06-17,GM12,Mecklenburg-Western Pomerania State,2246
2022-06-17,GM13,Free State of Saxony,15570
2022-06-17,GM14,Sachsen-Anhalt State,5389
2022-06-17,GM15,Free State of Thuringia,7336
2022-06-17,GM16,Berlin State,4635
