date,location,location_name,value
2021-04-23,GM,Germany,81158
2021-04-23,GM01,Baden-Württemberg State,9160
2021-04-23,GM02,Free State of Bavaria,13915
2021-04-23,GM03,Free Hanseatic City of Bremen,443
2021-04-23,GM04,Free Hanseatic City of Hamburg,1447
2021-04-23,GM05,Hesse State,6715
2021-04-23,GM06,Lower Saxony State,5194
2021-04-23,GM07,North Rhine-Westphalia State,15159
2021-04-23,GM08,Rhineland-Palatinate State,3504
2021-04-23,GM09,Saarland State,947
2021-04-23,GM10,Schleswig-Holstein State,1495
2021-04-23,GM11,Brandenburg State,3492
2021-04-23,GM12,Mecklenburg-Western Pomerania State,956
2021-04-23,GM13,Free State of Saxony,8863
2021-04-23,GM14,Sachsen-Anhalt State,2992
2021-04-23,GM15,Free State of Thuringia,3702
2021-04-23,GM16,Berlin State,3174
