date,location,location_name,value
2021-11-18,GM,Germany,98538
2021-11-18,GM01,Baden-Württemberg State,11371
2021-11-18,GM02,Free State of Bavaria,16810
2021-11-18,GM03,Free Hanseatic City of Bremen,537
2021-11-18,GM04,Free Hanseatic City of Hamburg,1856
2021-11-18,GM05,Hesse State,8007
2021-11-18,GM06,Lower Saxony State,6217
2021-11-18,GM07,North Rhine-Westphalia State,18601
2021-11-18,GM08,Rhineland-Palatinate State,4199
2021-11-18,GM09,Saarland State,1092
2021-11-18,GM10,Schleswig-Holstein State,1760
2021-11-18,GM11,Brandenburg State,4012
2021-11-18,GM12,Mecklenburg-Western Pomerania State,1286
2021-11-18,GM13,Free State of Saxony,10597
2021-11-18,GM14,Sachsen-Anhalt State,3665
2021-11-18,GM15,Free State of Thuringia,4755
2021-11-18,GM16,Berlin State,3773
