date,location,location_name,value
2022-04-24,GM,Germany,134179
2022-04-24,GM01,Baden-Württemberg State,15644
2022-04-24,GM02,Free State of Bavaria,23352
2022-04-24,GM03,Free Hanseatic City of Bremen,743
2022-04-24,GM04,Free Hanseatic City of Hamburg,2503
2022-04-24,GM05,Hesse State,9847
2022-04-24,GM06,Lower Saxony State,8565
2022-04-24,GM07,North Rhine-Westphalia State,24489
2022-04-24,GM08,Rhineland-Palatinate State,5462
2022-04-24,GM09,Saarland State,1615
2022-04-24,GM10,Schleswig-Holstein State,2413
2022-04-24,GM11,Brandenburg State,5531
2022-04-24,GM12,Mecklenburg-Western Pomerania State,2139
2022-04-24,GM13,Free State of Saxony,15159
2022-04-24,GM14,Sachsen-Anhalt State,5207
2022-04-24,GM15,Free State of Thuringia,7052
2022-04-24,GM16,Berlin State,4458
