date,location,location_name,value
2022-09-15,GM,Germany,148728
2022-09-15,GM01,Baden-Württemberg State,17185
2022-09-15,GM02,Free State of Bavaria,25622
2022-09-15,GM03,Free Hanseatic City of Bremen,831
2022-09-15,GM04,Free Hanseatic City of Hamburg,3011
2022-09-15,GM05,Hesse State,11012
2022-09-15,GM06,Lower Saxony State,10677
2022-09-15,GM07,North Rhine-Westphalia State,27230
2022-09-15,GM08,Rhineland-Palatinate State,6125
2022-09-15,GM09,Saarland State,1838
2022-09-15,GM10,Schleswig-Holstein State,2856
2022-09-15,GM11,Brandenburg State,5881
2022-09-15,GM12,Mecklenburg-Western Pomerania State,2436
2022-09-15,GM13,Free State of Saxony,15955
2022-09-15,GM14,Sachsen-Anhalt State,5688
2022-09-15,GM15,Free State of Thuringia,7598
2022-09-15,GM16,Berlin State,4783
