date,location,location_name,value
2021-08-27,GM,Germany,92096
2021-08-27,GM01,Baden-Württemberg State,10464
2021-08-27,GM02,Free State of Bavaria,15396
2021-08-27,GM03,Free Hanseatic City of Bremen,498
2021-08-27,GM04,Free Hanseatic City of Hamburg,1641
2021-08-27,GM05,Hesse State,7626
2021-08-27,GM06,Lower Saxony State,5847
2021-08-27,GM07,North Rhine-Westphalia State,17394
2021-08-27,GM08,Rhineland-Palatinate State,3921
2021-08-27,GM09,Saarland State,1031
2021-08-27,GM10,Schleswig-Holstein State,1646
2021-08-27,GM11,Brandenburg State,3822
2021-08-27,GM12,Mecklenburg-Western Pomerania State,1189
2021-08-27,GM13,Free State of Saxony,10161
2021-08-27,GM14,Sachsen-Anhalt State,3474
2021-08-27,GM15,Free State of Thuringia,4395
2021-08-27,GM16,Berlin State,3591
