date,location,location_name,value
2021-05-07,GM,Germany,84410
2021-05-07,GM01,Baden-Württemberg State,9488
2021-05-07,GM02,Free State of Bavaria,14366
2021-05-07,GM03,Free Hanseatic City of Bremen,461
2021-05-07,GM04,Free Hanseatic City of Hamburg,1515
2021-05-07,GM05,Hesse State,7026
2021-05-07,GM06,Lower Saxony State,5386
2021-05-07,GM07,North Rhine-Westphalia State,15863
2021-05-07,GM08,Rhineland-Palatinate State,3608
2021-05-07,GM09,Saarland State,964
2021-05-07,GM10,Schleswig-Holstein State,1522
2021-05-07,GM11,Brandenburg State,3618
2021-05-07,GM12,Mecklenburg-Western Pomerania State,1032
2021-05-07,GM13,Free State of Saxony,9234
2021-05-07,GM14,Sachsen-Anhalt State,3158
2021-05-07,GM15,Free State of Thuringia,3915
2021-05-07,GM16,Berlin State,3254
