date,location,location_name,value
2022-02-01,GM,Germany,117974
2022-02-01,GM01,Baden-Württemberg State,13669
2022-02-01,GM02,Free State of Bavaria,20485
2022-02-01,GM03,Free Hanseatic City of Bremen,651
2022-02-01,GM04,Free Hanseatic City of Hamburg,2136
2022-02-01,GM05,Hesse State,8836
2022-02-01,GM06,Lower Saxony State,7098
2022-02-01,GM07,North Rhine-Westphalia State,21132
2022-02-01,GM08,Rhineland-Palatinate State,4808
2022-02-01,GM09,Saarland State,1331
2022-02-01,GM10,Schleswig-Holstein State,1975
2022-02-01,GM11,Brandenburg State,5004
2022-02-01,GM12,Mecklenburg-Western Pomerania State,1643
2022-02-01,GM13,Free State of Saxony,14084
2022-02-01,GM14,Sachsen-Anhalt State,4597
2022-02-01,GM15,Free State of Thuringia,6401
2022-02-01,GM16,Berlin State,4124
