date,location,location_name,value
2021-07-22,GM,Germany,91458
2021-07-22,GM01,Baden-Württemberg State,10360
2021-07-22,GM02,Free State of Bavaria,15315
2021-07-22,GM03,Free Hanseatic City of Bremen,492
2021-07-22,GM04,Free Hanseatic City of Hamburg,1606
2021-07-22,GM05,Hesse State,7573
2021-07-22,GM06,Lower Saxony State,5806
2021-07-22,GM07,North Rhine-Westphalia State,17260
2021-07-22,GM08,Rhineland-Palatinate State,3897
2021-07-22,GM09,Saarland State,1029
2021-07-22,GM10,Schleswig-Holstein State,1628
2021-07-22,GM11,Brandenburg State,3815
2021-07-22,GM12,Mecklenburg-Western Pomerania State,1166
2021-07-22,GM13,Free State of Saxony,10126
2021-07-22,GM14,Sachsen-Anhalt State,3447
2021-07-22,GM15,Free State of Thuringia,4362
2021-07-22,GM16,Berlin State,3576
