date,location,location_name,value
2022-11-22,GM,Germany,156812
2022-11-22,GM01,Baden-Württemberg State,18022
2022-11-22,GM02,Free State of Bavaria,26979
2022-11-22,GM03,Free Hanseatic City of Bremen,880
2022-11-22,GM04,Free Hanseatic City of Hamburg,3222
2022-11-22,GM05,Hesse State,11602
2022-11-22,GM06,Lower Saxony State,11647
2022-11-22,GM07,North Rhine-Westphalia State,28792
2022-11-22,GM08,Rhineland-Palatinate State,6519
2022-11-22,GM09,Saarland State,1959
2022-11-22,GM10,Schleswig-Holstein State,3120
2022-11-22,GM11,Brandenburg State,6153
2022-11-22,GM12,Mecklenburg-Western Pomerania State,2572
2022-11-22,GM13,Free State of Saxony,16345
2022-11-22,GM14,Sachsen-Anhalt State,6015
2022-11-22,GM15,Free State of Thuringia,7896
2022-11-22,GM16,Berlin State,5089
