date,location,location_name,value
2021-10-22,GM,Germany,94991
2021-10-22,GM01,Baden-Württemberg State,10873
2021-10-22,GM02,Free State of Bavaria,15943
2021-10-22,GM03,Free Hanseatic City of Bremen,524
2021-10-22,GM04,Free Hanseatic City of Hamburg,1766
2021-10-22,GM05,Hesse State,7820
2021-10-22,GM06,Lower Saxony State,6056
2021-10-22,GM07,North Rhine-Westphalia State,18097
2021-10-22,GM08,Rhineland-Palatinate State,4056
2021-10-22,GM09,Saarland State,1061
2021-10-22,GM10,Schleswig-Holstein State,1711
2021-10-22,GM11,Brandenburg State,3891
2021-10-22,GM12,Mecklenburg-Western Pomerania State,1223
2021-10-22,GM13,Free State of Saxony,10273
2021-10-22,GM14,Sachsen-Anhalt State,3566
2021-10-22,GM15,Free State of Thuringia,4460
2021-10-22,GM16,Berlin State,3671
