date,location,location_name,value
2022-04-14,GM,Germany,132688
2022-04-14,GM01,Baden-Württemberg State,15482
2022-04-14,GM02,Free State of Bavaria,23105
2022-04-14,GM03,Free Hanseatic City of Bremen,734
2022-04-14,GM04,Free Hanseatic City of Hamburg,2469
2022-04-14,GM05,Hesse State,9761
2022-04-14,GM06,Lower Saxony State,8437
2022-04-14,GM07,North Rhine-Westphalia State,24234
2022-04-14,GM08,Rhineland-Palatinate State,5387
2022-04-14,GM09,Saarland State,1588
2022-04-14,GM10,Schleswig-Holstein State,2364
2022-04-14,GM11,Brandenburg State,5488
2022-04-14,GM12,Mecklenburg-Western Pomerania State,2089
2022-04-14,GM13,Free State of Saxony,15033
2022-04-14,GM14,Sachsen-Anhalt State,5138
2022-04-14,GM15,Free State of Thuringia,6957
2022-04-14,GM16,Berlin State,4422
