date,location,location_name,value
2021-03-26,GM,Germany,75623
2021-03-26,GM01,Baden-Württemberg State,8606
2021-03-26,GM02,Free State of Bavaria,13121
2021-03-26,GM03,Free Hanseatic City of Bremen,400
2021-03-26,GM04,Free Hanseatic City of Hamburg,1369
2021-03-26,GM05,Hesse State,6248
2021-03-26,GM06,Lower Saxony State,4793
2021-03-26,GM07,North Rhine-Westphalia State,14064
2021-03-26,GM08,Rhineland-Palatinate State,3290
2021-03-26,GM09,Saarland State,922
2021-03-26,GM10,Schleswig-Holstein State,1422
2021-03-26,GM11,Brandenburg State,3269
2021-03-26,GM12,Mecklenburg-Western Pomerania State,842
2021-03-26,GM13,Free State of Saxony,8303
2021-03-26,GM14,Sachsen-Anhalt State,2678
2021-03-26,GM15,Free State of Thuringia,3271
2021-03-26,GM16,Berlin State,3025
