date,location,location_name,value
2021-12-04,GM,Germany,102946
2021-12-04,GM01,Baden-Württemberg State,11943
2021-12-04,GM02,Free State of Bavaria,17907
2021-12-04,GM03,Free Hanseatic City of Bremen,555
2021-12-04,GM04,Free Hanseatic City of Hamburg,1902
2021-12-04,GM05,Hesse State,8205
2021-12-04,GM06,Lower Saxony State,6430
2021-12-04,GM07,North Rhine-Westphalia State,19182
2021-12-04,GM08,Rhineland-Palatinate State,4319
2021-12-04,GM09,Saarland State,1124
2021-12-04,GM10,Schleswig-Holstein State,1807
2021-12-04,GM11,Brandenburg State,4199
2021-12-04,GM12,Mecklenburg-Western Pomerania State,1347
2021-12-04,GM13,Free State of Saxony,11209
2021-12-04,GM14,Sachsen-Anhalt State,3842
2021-12-04,GM15,Free State of Thuringia,5122
2021-12-04,GM16,Berlin State,3853
