date,location,location_name,value
2021-04-04,GM,Germany,76963
2021-04-04,GM01,Baden-Württemberg State,8743
2021-04-04,GM02,Free State of Bavaria,13312
2021-04-04,GM03,Free Hanseatic City of Bremen,406
2021-04-04,GM04,Free Hanseatic City of Hamburg,1397
2021-04-04,GM05,Hesse State,6370
2021-04-04,GM06,Lower Saxony State,4905
2021-04-04,GM07,North Rhine-Westphalia State,14305
2021-04-04,GM08,Rhineland-Palatinate State,3340
2021-04-04,GM09,Saarland State,927
2021-04-04,GM10,Schleswig-Holstein State,1441
2021-04-04,GM11,Brandenburg State,3317
2021-04-04,GM12,Mecklenburg-Western Pomerania State,875
2021-04-04,GM13,Free State of Saxony,8430
2021-04-04,GM14,Sachsen-Anhalt State,2729
2021-04-04,GM15,Free State of Thuringia,3385
2021-04-04,GM16,Berlin State,3081
