date,location,location_name,value
2021-05-01,GM,Germany,83082
2021-05-01,GM01,Baden-Württemberg State,9366
2021-05-01,GM02,Free State of Bavaria,14180
2021-05-01,GM03,Free Hanseatic City of Bremen,454
2021-05-01,GM04,Free Hanseatic City of Hamburg,1496
2021-05-01,GM05,Hesse State,6878
2021-05-01,GM06,Lower Saxony State,5312
2021-05-01,GM07,North Rhine-Westphalia State,15551
2021-05-01,GM08,Rhineland-Palatinate State,3561
2021-05-01,GM09,Saarland State,960
2021-05-01,GM10,Schleswig-Holstein State,1510
2021-05-01,GM11,Brandenburg State,3568
2021-05-01,GM12,Mecklenburg-Western Pomerania State,998
2021-05-01,GM13,Free State of Saxony,9105
2021-05-01,GM14,Sachsen-Anhalt State,3094
2021-05-01,GM15,Free State of Thuringia,3837
2021-05-01,GM16,Berlin State,3212
