date,location,location_name,value
2021-06-21,GM,Germany,90395
2021-06-21,GM01,Baden-Württemberg State,10161
2021-06-21,GM02,Free State of Bavaria,15187
2021-06-21,GM03,Free Hanseatic City of Bremen,483
2021-06-21,GM04,Free Hanseatic City of Hamburg,1587
2021-06-21,GM05,Hesse State,7470
2021-06-21,GM06,Lower Saxony State,5727
2021-06-21,GM07,North Rhine-Westphalia State,17048
2021-06-21,GM08,Rhineland-Palatinate State,3869
2021-06-21,GM09,Saarland State,1019
2021-06-21,GM10,Schleswig-Holstein State,1619
2021-06-21,GM11,Brandenburg State,3787
2021-06-21,GM12,Mecklenburg-Western Pomerania State,1148
2021-06-21,GM13,Free State of Saxony,10019
2021-06-21,GM14,Sachsen-Anhalt State,3414
2021-06-21,GM15,Free State of Thuringia,4312
2021-06-21,GM16,Berlin State,3545
