date,location,location_name,value
2021-03-25,GM,Germany,75440
2021-03-25,GM01,Baden-Württemberg State,8592
2021-03-25,GM02,Free State of Bavaria,13089
2021-03-25,GM03,Free Hanseatic City of Bremen,398
2021-03-25,GM04,Free Hanseatic City of Hamburg,1364
2021-03-25,GM05,Hesse State,6229
2021-03-25,GM06,Lower Saxony State,4773
2021-03-25,GM07,North Rhine-Westphalia State,14029
2021-03-25,GM08,Rhineland-Palatinate State,3285
2021-03-25,GM09,Saarland State,921
2021-03-25,GM10,Schleswig-Holstein State,1418
2021-03-25,GM11,Brandenburg State,3267
2021-03-25,GM12,Mecklenburg-Western Pomerania State,837
2021-03-25,GM13,Free State of Saxony,8290
2021-03-25,GM14,Sachsen-Anhalt State,2670
2021-03-25,GM15,Free State of Thuringia,3256
2021-03-25,GM16,Berlin State,3022
