date,location,location_name,value
2022-02-28,GM,Germany,122702
2022-02-28,GM01,Baden-Württemberg State,14246
2022-02-28,GM02,Free State of Bavaria,21315
2022-02-28,GM03,Free Hanseatic City of Bremen,680
2022-02-28,GM04,Free Hanseatic City of Hamburg,2293
2022-02-28,GM05,Hesse State,9176
2022-02-28,GM06,Lower Saxony State,7447
2022-02-28,GM07,North Rhine-Westphalia State,22213
2022-02-28,GM08,Rhineland-Palatinate State,4990
2022-02-28,GM09,Saarland State,1400
2022-02-28,GM10,Schleswig-Holstein State,2109
2022-02-28,GM11,Brandenburg State,5180
2022-02-28,GM12,Mecklenburg-Western Pomerania State,1761
2022-02-28,GM13,Free State of Saxony,14299
2022-02-28,GM14,Sachsen-Anhalt State,4745
2022-02-28,GM15,Free State of Thuringia,6605
2022-02-28,GM16,Berlin State,4243
