date,location,location_name,value
2022-04-15,GM,Germany,132900
2022-04-15,GM01,Baden-Württemberg State,15512
2022-04-15,GM02,Free State of Bavaria,23129
2022-04-15,GM03,Free Hanseatic City of Bremen,735
2022-04-15,GM04,Free Hanseatic City of Hamburg,2476
2022-04-15,GM05,Hesse State,9768
2022-04-15,GM06,Lower Saxony State,8461
2022-04-15,GM07,North Rhine-Westphalia State,24270
2022-04-15,GM08,Rhineland-Palatinate State,5413
2022-04-15,GM09,Saarland State,1586
2022-04-15,GM10,Schleswig-Holstein State,2373
2022-04-15,GM11,Brandenburg State,5491
2022-04-15,GM12,Mecklenburg-Western Pomerania State,2101
2022-04-15,GM13,Free State of Saxony,15055
2022-04-15,GM14,Sachsen-Anhalt State,5143
2022-04-15,GM15,Free State of Thuringia,6960
2022-04-15,GM16,Berlin State,4427
