date,location,location_name,value
2022-05-28,GM,Germany,138854
2022-05-28,GM01,Baden-Württemberg State,16104
2022-05-28,GM02,Free State of Bavaria,24033
2022-05-28,GM03,Free Hanseatic City of Bremen,774
2022-05-28,GM04,Free Hanseatic City of Hamburg,2649
2022-05-28,GM05,Hesse State,10113
2022-05-28,GM06,Lower Saxony State,9276
2022-05-28,GM07,North Rhine-Westphalia State,25377
2022-05-28,GM08,Rhineland-Palatinate State,5677
2022-05-28,GM09,Saarland State,1677
2022-05-28,GM10,Schleswig-Holstein State,2537
2022-05-28,GM11,Brandenburg State,5662
2022-05-28,GM12,Mecklenburg-Western Pomerania State,2227
2022-05-28,GM13,Free State of Saxony,15514
2022-05-28,GM14,Sachsen-Anhalt State,5346
2022-05-28,GM15,Free State of Thuringia,7278
2022-05-28,GM16,Berlin State,4610
