date,location,location_name,value
2021-12-10,GM,Germany,104996
2021-12-10,GM01,Baden-Württemberg State,12181
2021-12-10,GM02,Free State of Bavaria,18425
2021-12-10,GM03,Free Hanseatic City of Bremen,562
2021-12-10,GM04,Free Hanseatic City of Hamburg,1912
2021-12-10,GM05,Hesse State,8293
2021-12-10,GM06,Lower Saxony State,6533
2021-12-10,GM07,North Rhine-Westphalia State,19438
2021-12-10,GM08,Rhineland-Palatinate State,4389
2021-12-10,GM09,Saarland State,1145
2021-12-10,GM10,Schleswig-Holstein State,1827
2021-12-10,GM11,Brandenburg State,4304
2021-12-10,GM12,Mecklenburg-Western Pomerania State,1371
2021-12-10,GM13,Free State of Saxony,11474
2021-12-10,GM14,Sachsen-Anhalt State,3930
2021-12-10,GM15,Free State of Thuringia,5308
2021-12-10,GM16,Berlin State,3904
