"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-07-19,"1 wk ahead inc case",2021-07-24,"GM01","point",NA,1688.9847272878,"GM01"
2021-07-19,"2 wk ahead inc case",2021-07-31,"GM01","point",NA,2391.3952025719,"GM01"
2021-07-19,"3 wk ahead inc case",2021-08-07,"GM01","point",NA,3436.7074414212,"GM01"
2021-07-19,"4 wk ahead inc case",2021-08-14,"GM01","point",NA,5011.05351523906,"GM01"
2021-07-19,"1 wk ahead inc case",2021-07-24,"GM01","quantile",0.01,1017,"GM01"
2021-07-19,"2 wk ahead inc case",2021-07-31,"GM01","quantile",0.01,1072,"GM01"
2021-07-19,"3 wk ahead inc case",2021-08-07,"GM01","quantile",0.01,1121,"GM01"
2021-07-19,"4 wk ahead inc case",2021-08-14,"GM01","quantile",0.01,1174,"GM01"
2021-07-19,"1 wk ahead inc case",2021-07-24,"GM01","quantile",0.025,1097,"GM01"
2021-07-19,"2 wk ahead inc case",2021-07-31,"GM01","quantile",0.025,1231,"GM01"
2021-07-19,"3 wk ahead inc case",2021-08-07,"GM01","quantile",0.025,1367,"GM01"
2021-07-19,"4 wk ahead inc case",2021-08-14,"GM01","quantile",0.025,1513,"GM01"
2021-07-19,"1 wk ahead inc case",2021-07-24,"GM01","quantile",0.05,1175,"GM01"
2021-07-19,"2 wk ahead inc case",2021-07-31,"GM01","quantile",0.05,1380,"GM01"
2021-07-19,"3 wk ahead inc case",2021-08-07,"GM01","quantile",0.05,1618,"GM01"
2021-07-19,"4 wk ahead inc case",2021-08-14,"GM01","quantile",0.05,1890,"GM01"
2021-07-19,"1 wk ahead inc case",2021-07-24,"GM01","quantile",0.1,1261,"GM01"
2021-07-19,"2 wk ahead inc case",2021-07-31,"GM01","quantile",0.1,1570,"GM01"
2021-07-19,"3 wk ahead inc case",2021-08-07,"GM01","quantile",0.1,1950,"GM01"
2021-07-19,"4 wk ahead inc case",2021-08-14,"GM01","quantile",0.1,2415,"GM01"
2021-07-19,"1 wk ahead inc case",2021-07-24,"GM01","quantile",0.15,1312,"GM01"
2021-07-19,"2 wk ahead inc case",2021-07-31,"GM01","quantile",0.15,1694,"GM01"
2021-07-19,"3 wk ahead inc case",2021-08-07,"GM01","quantile",0.15,2181,"GM01"
2021-07-19,"4 wk ahead inc case",2021-08-14,"GM01","quantile",0.15,2805,"GM01"
2021-07-19,"1 wk ahead inc case",2021-07-24,"GM01","quantile",0.2,1360,"GM01"
2021-07-19,"2 wk ahead inc case",2021-07-31,"GM01","quantile",0.2,1800,"GM01"
2021-07-19,"3 wk ahead inc case",2021-08-07,"GM01","quantile",0.2,2373,"GM01"
2021-07-19,"4 wk ahead inc case",2021-08-14,"GM01","quantile",0.2,3132,"GM01"
2021-07-19,"1 wk ahead inc case",2021-07-24,"GM01","quantile",0.25,1403,"GM01"
2021-07-19,"2 wk ahead inc case",2021-07-31,"GM01","quantile",0.25,1908,"GM01"
2021-07-19,"3 wk ahead inc case",2021-08-07,"GM01","quantile",0.25,2583,"GM01"
2021-07-19,"4 wk ahead inc case",2021-08-14,"GM01","quantile",0.25,3503,"GM01"
2021-07-19,"1 wk ahead inc case",2021-07-24,"GM01","quantile",0.3,1444,"GM01"
