"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-05-31,"1 wk ahead inc case",2021-06-05,"PL72","point",NA,407,"PL72"
2021-05-31,"2 wk ahead inc case",2021-06-12,"PL72","point",NA,224,"PL72"
2021-05-31,"3 wk ahead inc case",2021-06-19,"PL72","point",NA,121,"PL72"
2021-05-31,"4 wk ahead inc case",2021-06-26,"PL72","point",NA,67,"PL72"
2021-05-31,"1 wk ahead inc case",2021-06-05,"PL72","quantile",0.01,257,"PL72"
2021-05-31,"2 wk ahead inc case",2021-06-12,"PL72","quantile",0.01,81,"PL72"
2021-05-31,"3 wk ahead inc case",2021-06-19,"PL72","quantile",0.01,27.99,"PL72"
2021-05-31,"4 wk ahead inc case",2021-06-26,"PL72","quantile",0.01,8,"PL72"
2021-05-31,"1 wk ahead inc case",2021-06-05,"PL72","quantile",0.025,262,"PL72"
2021-05-31,"2 wk ahead inc case",2021-06-12,"PL72","quantile",0.025,91,"PL72"
2021-05-31,"3 wk ahead inc case",2021-06-19,"PL72","quantile",0.025,29,"PL72"
2021-05-31,"4 wk ahead inc case",2021-06-26,"PL72","quantile",0.025,9,"PL72"
2021-05-31,"1 wk ahead inc case",2021-06-05,"PL72","quantile",0.05,265,"PL72"
2021-05-31,"2 wk ahead inc case",2021-06-12,"PL72","quantile",0.05,94,"PL72"
2021-05-31,"3 wk ahead inc case",2021-06-19,"PL72","quantile",0.05,31,"PL72"
2021-05-31,"4 wk ahead inc case",2021-06-26,"PL72","quantile",0.05,10,"PL72"
2021-05-31,"1 wk ahead inc case",2021-06-05,"PL72","quantile",0.1,278,"PL72"
2021-05-31,"2 wk ahead inc case",2021-06-12,"PL72","quantile",0.1,122,"PL72"
2021-05-31,"3 wk ahead inc case",2021-06-19,"PL72","quantile",0.1,35,"PL72"
2021-05-31,"4 wk ahead inc case",2021-06-26,"PL72","quantile",0.1,11,"PL72"
2021-05-31,"1 wk ahead inc case",2021-06-05,"PL72","quantile",0.15,299,"PL72"
2021-05-31,"2 wk ahead inc case",2021-06-12,"PL72","quantile",0.15,135,"PL72"
