"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","point",NA,220,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","point",NA,122,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","point",NA,70,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","point",NA,42,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.01,105,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.01,36,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.01,11,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.01,2,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.025,128,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.025,42,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.025,13,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.025,4,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.05,131,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.05,47,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.05,16,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.05,5,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.1,135,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.1,56.9,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.1,18,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.1,6,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.15,147,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.15,65,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.15,19,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.15,7,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.2,157,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.2,72,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.2,34,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.2,9,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.25,166,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.25,79,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.25,38,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.25,18,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.3,177.7,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.3,88,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.3,44,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.3,22,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.35,186,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.35,97,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.35,50,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.35,25,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.4,196,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.4,105,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.4,55,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.4,30,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.45,207,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.45,115,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.45,62.55,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.45,35,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.5,220,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.5,122,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.5,70,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.5,42,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.55,228,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.55,133,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.55,79,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.55,49,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.6,239,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.6,144,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.6,90.4000000000001,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.6,57,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.65,250,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.65,156.35,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.65,101,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.65,67,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.7,264,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.7,172,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.7,112.3,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.7,78,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.75,277.25,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.75,188.25,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.75,130,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.75,93,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.8,298.2,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.8,208,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.8,155,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.8,118.2,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.85,322,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.85,242.15,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.85,184.15,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.85,143,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.9,350,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.9,263,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.9,198,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.9,153,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.95,375,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.95,280,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.95,220,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.95,172,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.975,383,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.975,299,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.975,231,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.975,186,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL72","quantile",0.99,409,"PL72"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL72","quantile",0.99,321,"PL72"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL72","quantile",0.99,273,"PL72"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL72","quantile",0.99,239,"PL72"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","point",NA,81,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","point",NA,40,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","point",NA,20,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","point",NA,10,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.01,32,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.01,8,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.01,1,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.01,0,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.025,35,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.025,11,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.025,2,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.025,0,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.05,38,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.05,13,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.05,3,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.05,1,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.1,43,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.1,16,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.1,5,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.1,1,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.15,50,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.15,18,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.15,6,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.15,2,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.2,66,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.2,21,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.2,7.80000000000001,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.2,3,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.25,71,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.25,23,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.25,9,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.25,4,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.3,73,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.3,33,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.3,11,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.3,4,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.35,75,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.35,35,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.35,13,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.35,6,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.4,77,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.4,37,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.4,17,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.4,7,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.45,79,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.45,38,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.45,19,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.45,9,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.5,81,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.5,40,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.5,20,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.5,10,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.55,83,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.55,44,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.55,23,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.55,12,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.6,85,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.6,49,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.6,26,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.6,15,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.65,91,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.65,54,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.65,32,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.65,18,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.7,95.3000000000001,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.7,58,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.7,37,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.7,22,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.75,102,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.75,64,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.75,42,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.75,27,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.8,111,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.8,73,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.8,51,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.8,36,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.85,120,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.85,85.1500000000001,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.85,63,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.85,48,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.9,133.1,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.9,105.1,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.9,86.1,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.9,66.1,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.95,157,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.95,135,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.95,108,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.95,86,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.975,175.075,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.975,149,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.975,119,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.975,98,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL73","quantile",0.99,194.02,"PL73"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL73","quantile",0.99,156,"PL73"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL73","quantile",0.99,128,"PL73"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL73","quantile",0.99,109,"PL73"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","point",NA,172,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","point",NA,95,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","point",NA,51.5,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","point",NA,28,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.01,83,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.01,26.99,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.01,7,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.01,1.99,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.025,129,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.025,29.975,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.025,10,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.025,2,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.05,131,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.05,35,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.05,12,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.05,4,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.1,136,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.1,42,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.1,16.9,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.1,6,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.15,140,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.15,61,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.15,21,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.15,8,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.2,143,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.2,64,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.2,27,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.2,10,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.25,147,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.25,67,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.25,30,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.25,13,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.3,150,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.3,70,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.3,32,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.3,15,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.35,154,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.35,75,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.35,36,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.35,18,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.4,157,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.4,81,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.4,41.6,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.4,21,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.45,164.55,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.45,87.55,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.45,46,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.45,24,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.5,172,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.5,95,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.5,51.5,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.5,28,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.55,181,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.55,101.45,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.55,58,"PL74"
2021-06-07,"4 wk ahead inc case",2021-07-03,"PL74","quantile",0.55,34,"PL74"
2021-06-07,"1 wk ahead inc case",2021-06-12,"PL74","quantile",0.6,192,"PL74"
2021-06-07,"2 wk ahead inc case",2021-06-19,"PL74","quantile",0.6,110,"PL74"
2021-06-07,"3 wk ahead inc case",2021-06-26,"PL74","quantile",0.6,65,"PL74"
