"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.01,38808.4341188172,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.01,22133.0476657375,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.01,14209.2223623633,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.01,10018.1380673969,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.025,38927.5108638284,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.025,22309.5418505889,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.025,14374.9175717727,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.025,10162.5304103607,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.05,39412.6304984331,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.05,23032.8865970158,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.05,15057.9163430629,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.05,10760.0551766607,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.1,40078.6761039411,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.1,24044.4535191151,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.1,16027.8440508018,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.1,11618.2708202614,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.15,40582.0443586082,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.15,24837.513617065,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.15,16812.970374168,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.15,12332.0253281087,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.2,41137.3103071859,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.2,25726.0805678,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.2,17704.5977686931,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.2,13150.9748635382,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.25,41990.9684407522,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.25,27134.902675497,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.25,19156.8725675576,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.25,14514.7270573407,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.3,43064.3820004727,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.3,28966.7176811522,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.3,21101.0402839549,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.3,16383.5292284417,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.35,43759.2777566315,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.35,30184.6528936856,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.35,22423.7910274639,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.35,17678.1561671299,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.4,45081.7785289332,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.4,32596.0211051969,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.4,25135.8071721351,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.4,20410.4310099759,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.45,45868.8031393551,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.45,34076.687933509,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.45,26847.3181515764,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.45,22172.916697397,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.5,46695.1708619001,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.5,35672.4285741191,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.5,28734.4374866022,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.5,24152.6854495234,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.55,47589.4489738209,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.55,37440.4990454181,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.55,30869.5891985201,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.55,26430.6176308638,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.6,48290.2465175376,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.6,38851.5544721985,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.6,32601.9531768398,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.6,28302.8855161602,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.65,49520.3982617257,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.65,41401.5689334862,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.65,35814.0715079356,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.65,31847.8597279921,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.7,50736.5291958376,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.7,44022.2747716408,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.7,39228.532452925,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.7,35722.1146427482,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.75,51717.4123451867,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.75,46194.7365994779,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.75,42133.6039339378,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.75,39089.9505146061,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.8,52349.8480213123,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.8,47632.148931584,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.8,44098.8246737142,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.8,41410.4413920121,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.85,53087.3635863289,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.85,49335.905973817,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.85,46463.7277483018,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.85,44237.9667682546,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.9,53913.8209710137,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.9,51288.8550361859,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.9,49229.5272236958,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.9,47600.7613816028,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.95,54648.6563539727,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.95,53066.9618409132,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.95,51799.4259640053,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.95,50778.8328994159,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.975,55182.1726621474,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.975,54376.5613552358,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.975,53721.060091037,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.975,53186.4440787475,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",0.99,55397.0003114167,"quantile"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",0.99,54910.6348114076,"quantile"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",0.99,54512.5993820221,"quantile"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",0.99,54186.3937656158,"quantile"
"2021-05-17","1 wk ahead inc case","2021-05-22","GM",NA,46472.4884678491,"point"
"2021-05-17","2 wk ahead inc case","2021-05-29","GM",NA,35211.1079439078,"point"
"2021-05-17","3 wk ahead inc case","2021-06-05","GM",NA,28156.6501372591,"point"
"2021-05-17","4 wk ahead inc case","2021-06-12","GM",NA,23515.9278954289,"point"
