"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.01,7292.95405309047,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.01,2239.94697620826,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.01,1051.10352032562,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.01,653.22995655309,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.025,7364.27028915988,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.025,2297.67378721191,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.025,1087.52992062689,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.025,678.646951631606,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.05,7556.79634227584,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.05,2457.93172386474,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.05,1190.66385936913,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.05,751.512343871904,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.1,7782.81927700978,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.1,2645.16699904131,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.1,1308.74398063251,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.1,832.651933998481,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.15,8142.3048012779,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.15,2970.95792327523,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.15,1529.82979285972,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.15,993.301312912493,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.2,8660.21581873757,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.2,3477.25353768274,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.2,1891.78968479292,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.2,1264.83755806334,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.25,9106.84788683093,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.25,3952.74848744811,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.25,2253.37993010999,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.25,1547.32882846483,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.3,9432.51253146877,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.3,4316.63107860884,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.3,2538.74308744034,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.3,1773.96856107564,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.35,9710.12260179953,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.35,4638.44118424857,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.35,2797.03393966057,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.35,1981.60775591775,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.4,10414.4847309102,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.4,5529.99075147539,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.4,3564.12642358318,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.4,2630.24639757227,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.45,11118.3644563234,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.45,6516.10899558798,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.45,4481.26994457911,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.45,3449.24745858658,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.5,11485.8203737471,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.5,7065.75026038116,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.5,5018.31199731128,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.5,3945.30877437295,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.55,12119.0666544499,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.55,8069.69848131952,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.55,6044.01618616719,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.55,4922.68932530003,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.6,12739.8125697347,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.6,9125.5414158087,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.6,7183.06593369262,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.6,6050.60052717758,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.65,13723.5312193248,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.65,10957.7892207112,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.65,9309.78386186351,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.65,8273.67699499513,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.7,14460.5671548204,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.7,12452.7572325793,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.7,11167.3847570735,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.7,10315.137387827,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.75,15127.8274233033,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.75,13896.526151832,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.75,13057.4133290206,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.75,12474.2606092455,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.8,15793.1367436926,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.8,15424.9905614068,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.8,15159.0268093131,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.8,14965.8496042652,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.85,16966.2713960097,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.85,18335.9595543641,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.85,19425.9188381399,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.85,20278.4356549302,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.9,18185.685438653,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.9,21665.2856768673,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.9,24713.0527801787,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.9,27283.611504443,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.95,19430.5554613342,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.95,25368.7683145606,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.95,31032.9520698263,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.95,36138.2900581771,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.975,19849.697891066,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.975,26684.0231234104,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.975,33379.0297924574,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.975,39539.6240015808,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",0.99,20272.8274521836,"quantile"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",0.99,28064.8697835677,"quantile"
"2021-06-07","3 wk ahead inc case","2021-06-26","GM",0.99,35929.0071860453,"quantile"
"2021-06-07","4 wk ahead inc case","2021-07-03","GM",0.99,43343.8679606332,"quantile"
"2021-06-07","1 wk ahead inc case","2021-06-12","GM",NA,11563.2526869733,"point"
"2021-06-07","2 wk ahead inc case","2021-06-19","GM",NA,7188.18264263569,"point"
