"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",NA,132854,"point"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.01,118583.36,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.025,118903.4,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.05,119436.8,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.1,120503.6,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.15,121570.4,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.2,122760.4,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.25,124012,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.3,125263.6,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.35,126588.7,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.4,128060.8,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.45,129532.9,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.5,131005,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.55,132750.1,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.6,134495.2,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.65,136240.3,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.7,138205.2,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.75,140280,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.8,142354.8,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.85,144566.1,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.9,147050.4,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.95,149534.7,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.975,150776.85,"quantile"
"2021-04-26","1 wk ahead inc case","2021-05-01","GM",0.99,151522.14,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",NA,109038,"point"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.01,104166.44,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.025,104281.1,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.05,104472.2,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.1,104854.4,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.15,105236.6,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.2,105655.2,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.25,106092,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.3,106528.8,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.35,106988.7,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.4,107494.8,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.45,108000.9,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.5,108507,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.55,109090.8,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.6,109674.6,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.65,110258.4,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.7,110903.8,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.75,111580,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.8,112256.2,"quantile"
"2021-04-26","2 wk ahead inc case","2021-05-08","GM",0.85,112968.8,"quantile"
