"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-10-11","3 wk ahead inc case","2021-10-30","GM",0.65,45832,"quantile"
"2021-10-11","4 wk ahead inc case","2021-11-06","GM",0.65,43135,"quantile"
"2021-10-11","1 wk ahead inc case","2021-10-16","GM",0.7,53725,"quantile"
"2021-10-11","2 wk ahead inc case","2021-10-23","GM",0.7,49785,"quantile"
"2021-10-11","3 wk ahead inc case","2021-10-30","GM",0.7,46611,"quantile"
"2021-10-11","4 wk ahead inc case","2021-11-06","GM",0.7,44030,"quantile"
"2021-10-11","1 wk ahead inc case","2021-10-16","GM",0.75,54306,"quantile"
"2021-10-11","2 wk ahead inc case","2021-10-23","GM",0.75,50689,"quantile"
"2021-10-11","3 wk ahead inc case","2021-10-30","GM",0.75,47753,"quantile"
"2021-10-11","4 wk ahead inc case","2021-11-06","GM",0.75,45349,"quantile"
"2021-10-11","1 wk ahead inc case","2021-10-16","GM",0.8,54833,"quantile"
"2021-10-11","2 wk ahead inc case","2021-10-23","GM",0.8,51510,"quantile"
"2021-10-11","3 wk ahead inc case","2021-10-30","GM",0.8,48795,"quantile"
"2021-10-11","4 wk ahead inc case","2021-11-06","GM",0.8,46559,"quantile"
"2021-10-11","1 wk ahead inc case","2021-10-16","GM",0.85,55306,"quantile"
"2021-10-11","2 wk ahead inc case","2021-10-23","GM",0.85,52253,"quantile"
"2021-10-11","3 wk ahead inc case","2021-10-30","GM",0.85,49742,"quantile"
"2021-10-11","4 wk ahead inc case","2021-11-06","GM",0.85,47664,"quantile"
"2021-10-11","1 wk ahead inc case","2021-10-16","GM",0.9,55786,"quantile"
"2021-10-11","2 wk ahead inc case","2021-10-23","GM",0.9,53013,"quantile"
"2021-10-11","3 wk ahead inc case","2021-10-30","GM",0.9,50718,"quantile"
"2021-10-11","4 wk ahead inc case","2021-11-06","GM",0.9,48808,"quantile"
"2021-10-11","1 wk ahead inc case","2021-10-16","GM",0.95,56281,"quantile"
"2021-10-11","2 wk ahead inc case","2021-10-23","GM",0.95,53796,"quantile"
"2021-10-11","3 wk ahead inc case","2021-10-30","GM",0.95,51727,"quantile"
"2021-10-11","4 wk ahead inc case","2021-11-06","GM",0.95,49996,"quantile"
"2021-10-11","1 wk ahead inc case","2021-10-16","GM",0.975,56596,"quantile"
"2021-10-11","2 wk ahead inc case","2021-10-23","GM",0.975,54300,"quantile"
"2021-10-11","3 wk ahead inc case","2021-10-30","GM",0.975,52381,"quantile"
"2021-10-11","4 wk ahead inc case","2021-11-06","GM",0.975,50770,"quantile"
"2021-10-11","1 wk ahead inc case","2021-10-16","GM",0.99,56922,"quantile"
"2021-10-11","2 wk ahead inc case","2021-10-23","GM",0.99,54823,"quantile"
"2021-10-11","3 wk ahead inc case","2021-10-30","GM",0.99,53062,"quantile"
"2021-10-11","4 wk ahead inc case","2021-11-06","GM",0.99,51578,"quantile"
"2021-10-11","1 wk ahead inc case","2021-10-16","GM",NA,51729,"point"
"2021-10-11","2 wk ahead inc case","2021-10-23","GM",NA,46723,"point"
"2021-10-11","3 wk ahead inc case","2021-10-30","GM",NA,42799,"point"
"2021-10-11","4 wk ahead inc case","2021-11-06","GM",NA,39682,"point"
