"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-07-26","1 wk ahead inc case","2021-07-31","GM",0.01,20364,"quantile"
"2021-07-26","2 wk ahead inc case","2021-08-07","GM",0.01,32526,"quantile"
"2021-07-26","3 wk ahead inc case","2021-08-14","GM",0.01,42663,"quantile"
"2021-07-26","4 wk ahead inc case","2021-08-21","GM",0.01,49896,"quantile"
"2021-07-26","1 wk ahead inc case","2021-07-31","GM",0.025,20495,"quantile"
"2021-07-26","2 wk ahead inc case","2021-08-07","GM",0.025,32970,"quantile"
"2021-07-26","3 wk ahead inc case","2021-08-14","GM",0.025,43437,"quantile"
"2021-07-26","4 wk ahead inc case","2021-08-21","GM",0.025,50940,"quantile"
"2021-07-26","1 wk ahead inc case","2021-07-31","GM",0.05,20828,"quantile"
"2021-07-26","2 wk ahead inc case","2021-08-07","GM",0.05,34116,"quantile"
"2021-07-26","3 wk ahead inc case","2021-08-14","GM",0.05,45462,"quantile"
"2021-07-26","4 wk ahead inc case","2021-08-21","GM",0.05,53696,"quantile"
"2021-07-26","1 wk ahead inc case","2021-07-31","GM",0.1,21459,"quantile"
"2021-07-26","2 wk ahead inc case","2021-08-07","GM",0.1,36309,"quantile"
"2021-07-26","3 wk ahead inc case","2021-08-14","GM",0.1,49363,"quantile"
"2021-07-26","4 wk ahead inc case","2021-08-21","GM",0.1,59018,"quantile"
"2021-07-26","1 wk ahead inc case","2021-07-31","GM",0.15,21658,"quantile"
"2021-07-26","2 wk ahead inc case","2021-08-07","GM",0.15,37017,"quantile"
"2021-07-26","3 wk ahead inc case","2021-08-14","GM",0.15,50637,"quantile"
"2021-07-26","4 wk ahead inc case","2021-08-21","GM",0.15,60772,"quantile"
"2021-07-26","1 wk ahead inc case","2021-07-31","GM",0.2,21776,"quantile"
"2021-07-26","2 wk ahead inc case","2021-08-07","GM",0.2,37439,"quantile"
"2021-07-26","3 wk ahead inc case","2021-08-14","GM",0.2,51405,"quantile"
"2021-07-26","4 wk ahead inc case","2021-08-21","GM",0.2,61833,"quantile"
