"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-08-23","3 wk ahead inc case","2021-09-11","GM",0.975,93025,"quantile"
"2021-08-23","4 wk ahead inc case","2021-09-18","GM",0.975,116373,"quantile"
"2021-08-23","1 wk ahead inc case","2021-08-28","GM",0.99,57535,"quantile"
"2021-08-23","2 wk ahead inc case","2021-09-04","GM",0.99,74033,"quantile"
"2021-08-23","3 wk ahead inc case","2021-09-11","GM",0.99,94050,"quantile"
"2021-08-23","4 wk ahead inc case","2021-09-18","GM",0.99,118035,"quantile"
"2021-08-23","1 wk ahead inc case","2021-08-28","GM",NA,55233,"point"
"2021-08-23","2 wk ahead inc case","2021-09-04","GM",NA,68747,"point"
"2021-08-23","3 wk ahead inc case","2021-09-11","GM",NA,84564,"point"
"2021-08-23","4 wk ahead inc case","2021-09-18","GM",NA,102867,"point"
