"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",NA,133643,"point"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.01,117688.62,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.025,118042.05,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.05,118631.1,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.1,119809.2,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.15,120987.3,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.2,122305.4,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.25,123693.5,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.3,125081.6,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.35,126555.1,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.4,128199.4,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.45,129843.7,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.5,131488,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.55,133447.3,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.6,135406.6,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.65,137365.9,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.7,139585.6,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.75,141935.5,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.8,144285.4,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.85,146797,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.9,149632,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.95,152467,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.975,153884.5,"quantile"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM",0.99,154735,"quantile"
"2021-04-19","2 wk ahead inc case","2021-05-01","GM",NA,107277,"point"
"2021-04-19","2 wk ahead inc case","2021-05-01","GM",0.01,102008.9,"quantile"
"2021-04-19","2 wk ahead inc case","2021-05-01","GM",0.025,102131.75,"quantile"
"2021-04-19","2 wk ahead inc case","2021-05-01","GM",0.05,102336.5,"quantile"
