"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",NA,134638,"point"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.01,118111.7,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.025,118480.25,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.05,119094.5,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.1,120323,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.15,121551.5,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.2,122924.2,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.25,124369,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.3,125813.8,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.35,127344.7,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.4,129047.8,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.45,130750.9,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.5,132454,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.55,134478.4,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.6,136502.8,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.65,138527.2,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.7,140813.4,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.75,143230.5,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.8,145647.6,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.85,148227.8,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.9,151134.2,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.95,154040.6,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.975,155493.8,"quantile"
"2021-04-12","1 wk ahead inc case","2021-04-17","GM",0.99,156365.72,"quantile"
"2021-04-12","2 wk ahead inc case","2021-04-24","GM",NA,107140,"point"
"2021-04-12","2 wk ahead inc case","2021-04-24","GM",0.01,101545.36,"quantile"
"2021-04-12","2 wk ahead inc case","2021-04-24","GM",0.025,101676.4,"quantile"
"2021-04-12","2 wk ahead inc case","2021-04-24","GM",0.05,101894.8,"quantile"
"2021-04-12","2 wk ahead inc case","2021-04-24","GM",0.1,102331.6,"quantile"
"2021-04-12","2 wk ahead inc case","2021-04-24","GM",0.15,102768.4,"quantile"
"2021-04-12","2 wk ahead inc case","2021-04-24","GM",0.2,103250,"quantile"
