"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.01,109850,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.01,125491,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.01,142072,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.01,159495,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.025,110250,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.025,126286,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.025,143330,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.025,161286,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.05,111161,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.05,128117,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.05,146255,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.05,165481,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.1,112924,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.1,131663,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.1,151936,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.1,173652,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.15,113464,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.15,132761,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.15,153711,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.15,176226,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.2,113839,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.2,133525,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.2,154951,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.2,178032,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.25,115479,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.25,136880,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.25,160411,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.25,186002,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.3,116075,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.3,138107,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.3,162425,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.3,188965,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.35,116467,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.35,138919,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.35,163761,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.35,190937,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.4,116596,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.4,139190,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.4,164211,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.4,191606,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.45,116745,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.45,139502,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.45,164729,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.45,192377,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.5,116860,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.5,139742,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.5,165129,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.5,192974,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.55,116970,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.55,139974,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.55,165515,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.55,193548,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.6,117037,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.6,140115,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.6,165750,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.6,193899,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.65,117135,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.65,140320,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.65,166092,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.65,194408,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.7,117380,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.7,140836,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.7,166953,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.7,195695,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.75,117836,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.75,141799,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.75,168565,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.75,198112,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.8,119210,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.8,144723,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.8,173494,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.8,205548,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.85,120010,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.85,146437,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.85,176404,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.85,209967,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.9,120945,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.9,148450,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.9,179840,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.9,215213,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.95,122605,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.95,152060,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.95,186058,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.95,224789,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.975,123290,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.975,153558,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.975,188656,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.975,228819,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",0.99,123757,"quantile"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",0.99,154584,"quantile"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",0.99,190442,"quantile"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",0.99,231598,"quantile"
"2021-11-01","1 wk ahead inc case","2021-11-06","GM",NA,116738,"point"
"2021-11-01","2 wk ahead inc case","2021-11-13","GM",NA,139513,"point"
"2021-11-01","3 wk ahead inc case","2021-11-20","GM",NA,164778,"point"
"2021-11-01","4 wk ahead inc case","2021-11-27","GM",NA,192491,"point"
