"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.45,77124,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.45,96825,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.45,115443,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",0.5,58007,"quantile"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.5,78682,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.5,99636,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.5,119624,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",0.55,58484,"quantile"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.55,80068,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.55,102157,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.55,123400,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",0.6,59000,"quantile"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.6,81581,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.6,104933,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.6,127589,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",0.65,59276,"quantile"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.65,82396,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.65,106437,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.65,129870,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",0.7,59565,"quantile"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.7,83253,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.7,108027,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.7,132290,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",0.75,59920,"quantile"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.75,84310,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.75,109996,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.75,135300,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",0.8,60665,"quantile"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.8,86537,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.8,114156,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.8,141674,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",0.85,61804,"quantile"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.85,90020,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.85,120782,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.85,151972,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",0.9,62705,"quantile"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.9,92830,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.9,126224,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.9,160562,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",0.95,63460,"quantile"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.95,95211,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.95,130874,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.95,167945,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",0.975,64284,"quantile"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.975,97844,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.975,136068,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.975,176262,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",0.99,64801,"quantile"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",0.99,99522,"quantile"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",0.99,139424,"quantile"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",0.99,181701,"quantile"
"2021-08-30","1 wk ahead inc case","2021-09-04","GM",NA,58064,"point"
"2021-08-30","2 wk ahead inc case","2021-09-11","GM",NA,78829,"point"
"2021-08-30","3 wk ahead inc case","2021-09-18","GM",NA,99883,"point"
"2021-08-30","4 wk ahead inc case","2021-09-25","GM",NA,119968,"point"
