"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-11-29","1 wk ahead inc case","2021-12-04","GM",0.75,508712,"quantile"
"2021-11-29","2 wk ahead inc case","2021-12-11","GM",0.75,650188,"quantile"
"2021-11-29","3 wk ahead inc case","2021-12-18","GM",0.75,828988,"quantile"
"2021-11-29","4 wk ahead inc case","2021-12-25","GM",0.75,1054417,"quantile"
"2021-11-29","1 wk ahead inc case","2021-12-04","GM",0.8,509666,"quantile"
"2021-11-29","2 wk ahead inc case","2021-12-11","GM",0.8,652476,"quantile"
"2021-11-29","3 wk ahead inc case","2021-12-18","GM",0.8,833282,"quantile"
"2021-11-29","4 wk ahead inc case","2021-12-25","GM",0.8,1061646,"quantile"
"2021-11-29","1 wk ahead inc case","2021-12-04","GM",0.85,510386,"quantile"
"2021-11-29","2 wk ahead inc case","2021-12-11","GM",0.85,654204,"quantile"
"2021-11-29","3 wk ahead inc case","2021-12-18","GM",0.85,836530,"quantile"
"2021-11-29","4 wk ahead inc case","2021-12-25","GM",0.85,1067122,"quantile"
"2021-11-29","1 wk ahead inc case","2021-12-04","GM",0.9,511481,"quantile"
"2021-11-29","2 wk ahead inc case","2021-12-11","GM",0.9,656836,"quantile"
"2021-11-29","3 wk ahead inc case","2021-12-18","GM",0.9,841475,"quantile"
"2021-11-29","4 wk ahead inc case","2021-12-25","GM",0.9,1075457,"quantile"
"2021-11-29","1 wk ahead inc case","2021-12-04","GM",0.95,513812,"quantile"
"2021-11-29","2 wk ahead inc case","2021-12-11","GM",0.95,662456,"quantile"
"2021-11-29","3 wk ahead inc case","2021-12-18","GM",0.95,852080,"quantile"
"2021-11-29","4 wk ahead inc case","2021-12-25","GM",0.95,1093414,"quantile"
"2021-11-29","1 wk ahead inc case","2021-12-04","GM",0.975,514880,"quantile"
"2021-11-29","2 wk ahead inc case","2021-12-11","GM",0.975,665041,"quantile"
"2021-11-29","3 wk ahead inc case","2021-12-18","GM",0.975,856979,"quantile"
"2021-11-29","4 wk ahead inc case","2021-12-25","GM",0.975,1101744,"quantile"
"2021-11-29","1 wk ahead inc case","2021-12-04","GM",0.99,515888,"quantile"
"2021-11-29","2 wk ahead inc case","2021-12-11","GM",0.99,667491,"quantile"
"2021-11-29","3 wk ahead inc case","2021-12-18","GM",0.99,861638,"quantile"
"2021-11-29","4 wk ahead inc case","2021-12-25","GM",0.99,1109692,"quantile"
"2021-11-29","1 wk ahead inc case","2021-12-04","GM",NA,502065,"point"
"2021-11-29","2 wk ahead inc case","2021-12-11","GM",NA,634399,"point"
"2021-11-29","3 wk ahead inc case","2021-12-18","GM",NA,799650,"point"
"2021-11-29","4 wk ahead inc case","2021-12-25","GM",NA,1005504,"point"
