"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.01,1558,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.01,480,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.01,231,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.01,154,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.025,1560,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.025,481,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.025,232,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.025,154,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.05,1564,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.05,484,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.05,234,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.05,156,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.1,1577,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.1,495,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.1,241,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.1,160,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.15,1599,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.15,512,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.15,251,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.15,167,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.2,1691,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.2,585,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.2,294,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.2,194,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.25,1710,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.25,601,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.25,304,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.25,201,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.3,1717,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.3,607,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.3,308,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.3,203,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.35,1723,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.35,612,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.35,311,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.35,206,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.4,1737,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.4,624,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.4,318,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.4,210,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.45,1760,"quantile"
