"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.4,97326.6,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.45,97624.8,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.5,97923,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.55,98263.2,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.6,98603.4,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.65,98943.6,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.7,99314.6,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.75,99701,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.8,100087.4,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.85,100492,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.9,100933,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.95,101374,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.975,101594.5,"quantile"
"2021-04-05","2 wk ahead inc case","2021-04-17","GM",0.99,101726.8,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",NA,93117,"point"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.01,91922.32,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.025,91951.3,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.05,91999.6,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.1,92096.2,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.15,92192.8,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.2,92299.2,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.25,92410.5,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.3,92521.8,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.35,92637.3,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.4,92761.2,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.45,92885.1,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.5,93009,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.55,93149.7,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.6,93290.4,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.65,93431.1,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.7,93583,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.75,93740.5,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.8,93898,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.85,94063.2,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.9,94243.8,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.95,94424.4,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.975,94514.7,"quantile"
"2021-04-05","3 wk ahead inc case","2021-04-24","GM",0.99,94568.88,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",NA,90980,"point"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.01,90469.4,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.025,90482,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.05,90503,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.1,90545,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.15,90587,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.2,90631.8,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.25,90678,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.3,90724.2,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.35,90773.2,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.4,90827.8,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.45,90882.4,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.5,90937,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.55,90995.8,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.6,91054.6,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.65,91113.4,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.7,91177.8,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.75,91245,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.8,91312.2,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.85,91382.9,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.9,91460.6,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.95,91538.3,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.975,91577.15,"quantile"
"2021-04-05","4 wk ahead inc case","2021-05-01","GM",0.99,91600.46,"quantile"
