"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",NA,114755,"point"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.01,107490.88,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.025,107657.2,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.05,107934.4,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.1,108488.8,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.15,109043.2,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.2,109657.8,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.25,110302.5,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.3,110947.2,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.35,111628.3,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.4,112382.2,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.45,113136.1,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.5,113890,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.55,114769.9,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.6,115649.8,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.65,116529.7,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.7,117511.8,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.75,118545,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.8,119578.2,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.85,120672.3,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.9,121888.2,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.95,123104.1,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.975,123712.05,"quantile"
"2021-05-03","1 wk ahead inc case","2021-05-08","GM",0.99,124076.82,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",NA,102462,"point"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.01,99881.32,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.025,99941.8,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.05,100042.6,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.1,100244.2,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.15,100445.8,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.2,100668.4,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.25,100901.5,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.3,101134.6,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.35,101379.6,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.4,101648.4,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.45,101917.2,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.5,102186,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.55,102494.7,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.6,102803.4,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.65,103112.1,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.7,103453,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.75,103810,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.8,104167,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.85,104542.9,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.9,104956.6,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.95,105370.3,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.975,105577.15,"quantile"
"2021-05-03","2 wk ahead inc case","2021-05-15","GM",0.99,105701.26,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",NA,98006,"point"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.01,97028.54,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.025,97051.85,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.05,97090.7,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.1,97168.4,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.15,97246.1,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.2,97330.8,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.25,97419,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.3,97507.2,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.35,97599.6,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.4,97700.4,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.45,97801.2,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.5,97902,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.55,98019.6,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.6,98137.2,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.65,98254.8,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.7,98383.6,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.75,98518,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.8,98652.4,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.85,98793.1,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.9,98946.4,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.95,99099.7,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.975,99176.35,"quantile"
"2021-05-03","3 wk ahead inc case","2021-05-22","GM",0.99,99222.34,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",NA,96302,"point"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.01,95920.3,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.025,95929.75,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.05,95945.5,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.1,95977,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.15,96008.5,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.2,96041.4,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.25,96075,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.3,96108.6,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.35,96144.3,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.4,96184.2,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.45,96224.1,"quantile"
