"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-06-14","1 wk ahead inc case","2021-06-19","GM",0.01,7841.96875609111,"quantile"
"2021-06-14","2 wk ahead inc case","2021-06-26","GM",0.01,3031.15718272469,"quantile"
"2021-06-14","3 wk ahead inc case","2021-07-03","GM",0.01,1274.79400986887,"quantile"
"2021-06-14","4 wk ahead inc case","2021-07-10","GM",0.01,588.934247624274,"quantile"
"2021-06-14","1 wk ahead inc case","2021-06-19","GM",0.025,7870.55777777584,"quantile"
"2021-06-14","2 wk ahead inc case","2021-06-26","GM",0.025,3063.33971966341,"quantile"
"2021-06-14","3 wk ahead inc case","2021-07-03","GM",0.025,1296.11604302098,"quantile"
"2021-06-14","4 wk ahead inc case","2021-07-10","GM",0.025,601.649808466172,"quantile"
"2021-06-14","1 wk ahead inc case","2021-06-19","GM",0.05,7910.37874082582,"quantile"
"2021-06-14","2 wk ahead inc case","2021-06-26","GM",0.05,3108.27936533582,"quantile"
"2021-06-14","3 wk ahead inc case","2021-07-03","GM",0.05,1325.95161529743,"quantile"
"2021-06-14","4 wk ahead inc case","2021-07-10","GM",0.05,619.464103934037,"quantile"
"2021-06-14","1 wk ahead inc case","2021-06-19","GM",0.1,8005.88323449783,"quantile"
"2021-06-14","2 wk ahead inc case","2021-06-26","GM",0.1,3213.9572655591,"quantile"
"2021-06-14","3 wk ahead inc case","2021-07-03","GM",0.1,1394.39818484169,"quantile"
"2021-06-14","4 wk ahead inc case","2021-07-10","GM",0.1,659.156940277418,"quantile"
"2021-06-14","1 wk ahead inc case","2021-06-19","GM",0.15,8055.56382981101,"quantile"
"2021-06-14","2 wk ahead inc case","2021-06-26","GM",0.15,3270.19237262498,"quantile"
"2021-06-14","3 wk ahead inc case","2021-07-03","GM",0.15,1431.65613767034,"quantile"
"2021-06-14","4 wk ahead inc case","2021-07-10","GM",0.15,681.220746868006,"quantile"
"2021-06-14","1 wk ahead inc case","2021-06-19","GM",0.2,8115.41210739223,"quantile"
"2021-06-14","2 wk ahead inc case","2021-06-26","GM",0.2,3338.93947600947,"quantile"
"2021-06-14","3 wk ahead inc case","2021-07-03","GM",0.2,1477.86708084922,"quantile"
"2021-06-14","4 wk ahead inc case","2021-07-10","GM",0.2,708.945778321497,"quantile"
"2021-06-14","1 wk ahead inc case","2021-06-19","GM",0.25,8171.55609884941,"quantile"
"2021-06-14","2 wk ahead inc case","2021-06-26","GM",0.25,3404.93383710792,"quantile"
"2021-06-14","3 wk ahead inc case","2021-07-03","GM",0.25,1523.29617721977,"quantile"
"2021-06-14","4 wk ahead inc case","2021-07-10","GM",0.25,736.833734618046,"quantile"
"2021-06-14","1 wk ahead inc case","2021-06-19","GM",0.3,8227.97708163431,"quantile"
"2021-06-14","2 wk ahead inc case","2021-06-26","GM",0.3,3471.80688438429,"quantile"
"2021-06-14","3 wk ahead inc case","2021-07-03","GM",0.3,1569.67703786021,"quantile"
"2021-06-14","4 wk ahead inc case","2021-07-10","GM",0.3,765.473147219312,"quantile"
