"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.3,355,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.35,4525,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.35,1753,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.35,758,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.35,371,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.4,4550,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.4,1780,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.4,776,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.4,381,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.45,4568,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.45,1801,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.45,789,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.45,389,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.5,4610,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.5,1847,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.5,819,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.5,407,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.55,4644,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.55,1885,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.55,846,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.55,423,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.6,4712,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.6,1963,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.6,898,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.6,455,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.65,4770,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.65,2031,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.65,945,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.65,485,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.7,4838,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.7,2111,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.7,1001,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.7,520,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.75,4883,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.75,2167,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.75,1041,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.75,546,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.8,4925,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.8,2221,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.8,1082,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.8,574,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.85,4979,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.85,2290,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.85,1134,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.85,609,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.9,5052,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.9,2385,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.9,1208,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.9,659,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.95,5133,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.95,2496,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.95,1296,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.95,723,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.975,5206,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.975,2597,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.975,1379,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.975,783,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",0.99,5227,"quantile"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",0.99,2626,"quantile"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",0.99,1404,"quantile"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",0.99,801,"quantile"
"2021-06-21","1 wk ahead inc case","2021-06-26","GM",NA,4655,"point"
"2021-06-21","2 wk ahead inc case","2021-07-03","GM",NA,1899,"point"
"2021-06-21","3 wk ahead inc case","2021-07-10","GM",NA,855,"point"
"2021-06-21","4 wk ahead inc case","2021-07-17","GM",NA,429,"point"
