"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-05-10","1 wk ahead inc case","2021-05-15","GM",0.01,75294.2177112277,"quantile"
"2021-05-10","2 wk ahead inc case","2021-05-22","GM",0.01,51671.8516955885,"quantile"
"2021-05-10","3 wk ahead inc case","2021-05-29","GM",0.01,44487.2594446454,"quantile"
"2021-05-10","4 wk ahead inc case","2021-06-05","GM",0.01,41891.5751311999,"quantile"
"2021-05-10","1 wk ahead inc case","2021-05-15","GM",0.025,78604.4478803709,"quantile"
"2021-05-10","2 wk ahead inc case","2021-05-22","GM",0.025,56682.261329511,"quantile"
"2021-05-10","3 wk ahead inc case","2021-05-29","GM",0.025,49697.1630412075,"quantile"
"2021-05-10","4 wk ahead inc case","2021-06-05","GM",0.025,47115.6671639149,"quantile"
"2021-05-10","1 wk ahead inc case","2021-05-15","GM",0.05,81083.6716054987,"quantile"
"2021-05-10","2 wk ahead inc case","2021-05-22","GM",0.05,60567.6612613892,"quantile"
"2021-05-10","3 wk ahead inc case","2021-05-29","GM",0.05,53800.9505532097,"quantile"
"2021-05-10","4 wk ahead inc case","2021-06-05","GM",0.05,51255.5918238431,"quantile"
"2021-05-10","1 wk ahead inc case","2021-05-15","GM",0.1,84479.5186388351,"quantile"
"2021-05-10","2 wk ahead inc case","2021-05-22","GM",0.1,66097.9880016201,"quantile"
"2021-05-10","3 wk ahead inc case","2021-05-29","GM",0.1,59753.0054791874,"quantile"
"2021-05-10","4 wk ahead inc case","2021-06-05","GM",0.1,57309.178276812,"quantile"
"2021-05-10","1 wk ahead inc case","2021-05-15","GM",0.15,86852.7157584627,"quantile"
"2021-05-10","2 wk ahead inc case","2021-05-22","GM",0.15,70116.1183178034,"quantile"
"2021-05-10","3 wk ahead inc case","2021-05-29","GM",0.15,64164.6906243761,"quantile"
"2021-05-10","4 wk ahead inc case","2021-06-05","GM",0.15,61837.3160863016,"quantile"
"2021-05-10","1 wk ahead inc case","2021-05-15","GM",0.2,88561.0327830636,"quantile"
"2021-05-10","2 wk ahead inc case","2021-05-22","GM",0.2,73077.4089001548,"quantile"
"2021-05-10","3 wk ahead inc case","2021-05-29","GM",0.2,67453.9296218891,"quantile"
"2021-05-10","4 wk ahead inc case","2021-06-05","GM",0.2,65230.3337948036,"quantile"
"2021-05-10","1 wk ahead inc case","2021-05-15","GM",0.25,89999.761436598,"quantile"
"2021-05-10","2 wk ahead inc case","2021-05-22","GM",0.25,75612.1726229919,"quantile"
"2021-05-10","3 wk ahead inc case","2021-05-29","GM",0.25,70290.8409725338,"quantile"
"2021-05-10","4 wk ahead inc case","2021-06-05","GM",0.25,68165.6992253745,"quantile"
"2021-05-10","1 wk ahead inc case","2021-05-15","GM",0.3,91522.8751815347,"quantile"
"2021-05-10","2 wk ahead inc case","2021-05-22","GM",0.3,78351.4201211275,"quantile"
"2021-05-10","3 wk ahead inc case","2021-05-29","GM",0.3,73391.4269957599,"quantile"
"2021-05-10","4 wk ahead inc case","2021-06-05","GM",0.3,71391.7372100318,"quantile"
"2021-05-10","1 wk ahead inc case","2021-05-15","GM",0.35,93079.2540031194,"quantile"
"2021-05-10","2 wk ahead inc case","2021-05-22","GM",0.35,81201.4185263026,"quantile"
"2021-05-10","3 wk ahead inc case","2021-05-29","GM",0.35,76647.8897110869,"quantile"
"2021-05-10","4 wk ahead inc case","2021-06-05","GM",0.35,74794.7532007434,"quantile"
"2021-05-10","1 wk ahead inc case","2021-05-15","GM",0.4,94586.7328218403,"quantile"
"2021-05-10","2 wk ahead inc case","2021-05-22","GM",0.4,84008.6063787058,"quantile"
