"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.3,5349.04062703765,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.35,33889.3331487744,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.35,17875.6684459545,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.35,10317.8662880733,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.35,6440.11592188267,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.4,35304.447061248,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.4,19918.406704604,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.4,12124.1066204859,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.4,7886.80310471877,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.45,36091.1917924476,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.45,21119.9346385604,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.45,13242.1906624513,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.45,8821.77035085373,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.5,37043.0847242361,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.5,22631.5191821505,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.5,14700.6901225505,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.5,10079.4550750424,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.55,39015.6173810405,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.55,26033.1087667029,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.55,18256.7997783584,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.55,13377.3726803793,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.6,39786.7657414281,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.6,27435.8264376108,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.6,19799.5214082799,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.6,14873.2112028081,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.65,41587.4853942121,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.65,30881.5573534113,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.65,23778.8936647462,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.65,18904.2781111629,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.7,43276.9930576217,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.7,34323.4396727553,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.7,27999.7202260562,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.7,23414.3111245035,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.75,45543.190462836,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.75,39260.8715196388,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.75,34458.4517450051,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.75,30725.1863246973,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.8,46782.2425408735,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.8,42116.8440175859,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.8,38400.4081047953,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.8,35404.6336091635,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.85,47904.9783826251,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.85,44801.145725861,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.85,42237.4783632285,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.85,40103.9618828837,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.9,49191.6805519913,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.9,47991.2095185387,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.9,46958.9993232208,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.9,46069.0049655092,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.95,50745.0449453492,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.95,52005.024795017,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.95,53140.7067861378,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.95,54161.5604875367,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.975,51940.4739190827,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.975,55216.5767129165,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.975,58275.4355364157,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.975,61112.1791194098,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",0.99,52293.0442383123,"quantile"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",0.99,56184.5273016488,"quantile"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",0.99,59858.0173684295,"quantile"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",0.99,63298.4624316383,"quantile"
"2021-05-24","1 wk ahead inc case","2021-05-29","GM",NA,37555.3664344326,"point"
"2021-05-24","2 wk ahead inc case","2021-06-05","GM",NA,23608.0720896284,"point"
"2021-05-24","3 wk ahead inc case","2021-06-12","GM",NA,15815.3627985112,"point"
"2021-05-24","4 wk ahead inc case","2021-06-19","GM",NA,11196.2381597453,"point"
