"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.01,22234,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.01,27727,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.01,34148,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.01,41563,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.025,22289,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.025,27851,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.025,34365,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.025,41903,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.05,22407,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.05,28115,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.05,34830,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.05,42631,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.1,22589,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.1,28528,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.1,35563,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.1,43791,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.15,22703,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.15,28789,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.15,36028,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.15,44531,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.2,22825,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.2,29068,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.2,36529,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.2,45332,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.25,22972,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.25,29406,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.25,37137,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.25,46307,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.3,23111,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.3,29728,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.3,37723,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.3,47253,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.35,23258,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.35,30072,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.35,38351,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.35,48275,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.4,23344,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.4,30274,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.4,38720,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.4,48876,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.45,23427,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.45,30469,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.45,39078,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.45,49463,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.5,23513,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.5,30672,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.5,39452,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.5,50077,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.55,23586,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.55,30843,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.55,39769,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.55,50598,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.6,23631,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.6,30949,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.6,39965,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.6,50921,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.65,23678,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.65,31061,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.65,40172,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.65,51261,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.7,23736,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.7,31199,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.7,40427,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.7,51682,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.75,23811,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.75,31378,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.75,40761,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.75,52236,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.8,23910,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.8,31614,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.8,41201,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.8,52966,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.85,23985,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.85,31792,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.85,41533,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.85,53519,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.9,24049,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.9,31944,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.9,41819,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.9,53996,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.95,24194,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.95,32290,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.95,42465,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.95,55069,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.975,24255,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.975,32437,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.975,42741,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.975,55532,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",0.99,24327,"quantile"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",0.99,32611,"quantile"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",0.99,43070,"quantile"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",0.99,56085,"quantile"
"2021-08-02","1 wk ahead inc case","2021-08-07","GM",NA,23393,"point"
"2021-08-02","2 wk ahead inc case","2021-08-14","GM",NA,30387,"point"
"2021-08-02","3 wk ahead inc case","2021-08-21","GM",NA,38928,"point"
"2021-08-02","4 wk ahead inc case","2021-08-28","GM",NA,49215,"point"
